Name,Gender,Age,Social Media Use Timings,Social Media Platform,City,State,Purchase Platform,Purchase Date,Clothing,Cosmetics,Laptops,TV,Groceries,Books,Fitness Equipment,Mobiles,Jewelry,Furniture,Shoes,Bags,Watches,Kitchenware,Gardening Tools,Pet Supplies,Sports Equipment,Toys,Stationery,Automobile Accessories,Home Decor,Electronics,Music Instruments,Cameras,Gaming Consoles,Smartwatches,Health Supplements,Travel Accessories,Art Supplies,Lighting Fixtures
Priya Verma,Female,36,6:00 - 15:00,Snapchat,Mumbai,Gujarat,TataCliq,19-07-2023,0,14249,0,0,0,0,0,0,0,0,0,0,0,0,9585,0,0,0,0,0,0,0,1410,0,0,4655,0,0,10000,6564
Kavya Chauhan,Female,70,22:00 - 23:00,Facebook,Lucknow,Uttar Pradesh,Flipkart,13-01-2020,8526,15888,2703,12332,0,0,18172,0,0,0,0,15582,18086,0,0,3836,4692,0,18313,0,17367,0,0,0,0,0,0,0,0,0
Aarav Jain,Female,44,13:00 - 17:00,Facebook,Lucknow,Telangana,Local Market,25-04-2022,0,6525,0,0,0,0,0,0,0,0,0,0,4268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diya Chauhan,Male,26,14:00 - 20:00,Instagram,Ahmedabad,Uttar Pradesh,Snapdeal,17-03-2021,0,0,0,0,0,4716,0,0,17995,0,0,0,0,0,0,0,0,0,17156,0,0,0,0,8432,0,0,0,0,0,0
Aarav Patel,Female,40,11:00 - 24:00,Twitter,Kolkata,Tamil Nadu,Amazon,21-02-2020,0,0,0,0,0,0,0,0,0,1348,0,17007,0,0,0,0,0,0,0,0,16105,0,0,0,0,0,0,0,0,0
Aditya Mishra,Female,16,15:00 - 24:00,Instagram,Pune,Tamil Nadu,TataCliq,08-12-2022,0,0,0,19274,0,0,15363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,10000,0
Ananya Gupta,Male,44,15:00 - 22:00,Google,Hyderabad,West Bengal,Paytm Mall,27-07-2022,0,0,0,0,3012,0,8793,0,0,0,0,0,15659,0,0,0,0,0,1086,0,0,0,0,0,13703,0,0,0,0,0
Aarav Mehta,Male,54,16:00 - 17:00,Facebook,Hyderabad,Gujarat,Paytm Mall,25-06-2021,0,0,0,0,0,0,14484,19155,0,0,0,0,0,0,0,9127,0,0,0,0,3155,0,0,0,0,4254,0,0,0,4230
Ananya Patel,Male,26,5:00 - 7:00,Twitter,Ahmedabad,Tamil Nadu,TataCliq,06-03-2022,0,0,0,15501,0,0,0,0,13985,0,8254,0,0,0,0,0,0,0,0,0,9499,0,15069,0,0,0,0,0,0,8625
Riya Mishra,Female,26,21:00 - 24:00,Snapchat,Pune,Karnataka,Flipkart,30-08-2023,10460,0,0,0,0,0,0,0,8408,0,9178,0,0,17252,0,14391,0,6951,18285,6960,0,0,0,0,0,0,0,15100,0,0
Kavya Jain,Female,59,22:00 - 23:00,LinkedIn,Lucknow,West Bengal,Amazon,22-10-2023,0,4289,9363,0,0,0,0,3143,0,0,6058,0,0,0,0,7307,5667,0,0,0,0,0,0,0,0,0,0,19861,0,0
Diya Mehta,Female,39,7:00 - 9:00,Twitter,Delhi,Rajasthan,Snapdeal,02-06-2022,0,0,0,0,0,16577,0,0,0,0,9106,0,0,19669,0,0,7157,0,0,13826,0,0,0,0,16083,0,0,0,0,0
Kavya Mehta,Female,66,13:00 - 16:00,Twitter,Lucknow,Uttar Pradesh,Myntra,08-05-2022,14058,0,0,13982,0,0,0,0,429,0,0,0,10773,0,0,0,0,0,0,0,0,0,0,0,0,0,9933,0,0,16979
Aarav Mehta,Female,56,22:00 - 23:00,Twitter,Ahmedabad,West Bengal,Paytm Mall,18-04-2023,0,0,0,6026,958,0,0,0,0,0,0,0,0,0,0,1645,0,4539,0,0,0,0,0,0,0,15310,0,0,0,4304
Vivaan Jain,Female,38,7:00 - 19:00,Google,Mumbai,Telangana,Myntra,18-10-2022,0,0,7517,0,0,0,0,13208,0,0,0,0,0,0,0,0,0,18978,2045,0,0,0,0,8452,0,0,0,0,0,0
Ananya Jain,Female,64,6:00 - 9:00,Instagram,Lucknow,Telangana,Ajio,21-06-2020,0,0,0,6945,0,0,1920,0,0,0,18827,0,0,0,0,0,15406,1403,0,0,5126,0,0,0,0,0,0,0,0,0
Arjun Kumar,Female,31,7:00 - 8:00,Twitter,Lucknow,Gujarat,Paytm Mall,26-09-2023,2320,0,0,0,0,5196,0,0,0,0,0,0,0,0,0,0,0,18522,13865,0,0,0,0,0,0,0,0,0,10000,0
Priya Gupta,Male,57,6:00 - 24:00,Google,Chennai,Telangana,Myntra,24-08-2022,0,19604,0,0,13345,0,0,0,0,0,0,0,16011,0,1832,0,0,271,3438,0,19984,0,0,18308,10000,14178,0,0,0,0
Arjun Verma,Male,69,13:00 - 17:00,LinkedIn,Jaipur,Telangana,Ajio,14-04-2023,0,0,0,0,0,76,0,0,19969,0,0,0,0,0,18224,0,0,19708,0,5104,0,14336,8708,3000,0,0,10000,0,0,11576
Riya Mishra,Female,56,15:00 - 18:00,Instagram,Bangalore,Tamil Nadu,Amazon,01-06-2020,0,0,0,0,0,0,0,0,0,0,0,0,3009,0,0,0,1079,0,8597,0,0,0,17239,0,0,0,6156,0,0,0
Ananya Singh,Female,29,5:00 - 22:00,Google,Pune,Telangana,Amazon,03-12-2020,0,0,0,0,0,14242,0,0,0,15827,0,0,0,0,0,0,0,0,0,0,0,0,3708,15692,0,0,0,0,0,0
Riya Singh,Female,34,7:00 - 21:00,Facebook,Mumbai,Rajasthan,Snapdeal,23-12-2022,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9634,0,0,8313,0,0,0,0,0,0,0,10000,0
Riya Mehta,Male,67,10:00 - 13:00,Instagram,Chennai,Tamil Nadu,Ajio,11-09-2021,0,0,0,0,11829,0,0,0,0,7510,11593,0,0,7041,0,0,0,0,0,6423,0,0,0,0,10000,0,0,0,1755,0
Kavya Patel,Male,19,20:00 - 22:00,Google,Kolkata,Tamil Nadu,TataCliq,14-09-2020,0,0,0,0,0,0,0,17976,0,0,7685,0,0,6494,0,7200,0,0,0,0,0,0,0,0,0,7938,0,0,0,0
Aditya Verma,Female,44,18:00 - 20:00,Facebook,Kolkata,Telangana,Snapdeal,29-08-2023,0,0,0,0,0,0,11947,0,0,0,0,0,4423,16324,0,17395,0,12152,0,0,0,19567,0,0,0,16837,0,0,0,0
Nisha Patel,Male,62,17:00 - 22:00,Twitter,Hyderabad,West Bengal,Amazon,03-10-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,17800,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0
Vivaan Singh,Male,50,9:00 - 14:00,Facebook,Bangalore,Rajasthan,Local Market,02-10-2023,15000,1413,0,0,0,0,0,0,0,6409,0,0,0,0,0,0,4079,5141,0,0,0,0,0,0,0,0,0,7881,0,0
Nisha Chauhan,Female,31,6:00 - 18:00,Google,Chennai,Telangana,TataCliq,08-12-2020,14908,18104,0,0,1526,0,0,0,0,0,0,7661,0,0,0,0,0,0,0,0,0,0,0,4782,16394,0,0,0,0,0
Vivaan Jain,Female,62,11:00 - 13:00,Snapchat,Lucknow,Karnataka,Snapdeal,22-04-2020,7628,0,0,0,1314,0,18717,0,0,0,17462,8897,0,0,0,0,0,0,0,0,10582,0,0,0,0,0,0,0,0,0
Vivaan Mehta,Male,28,22:00 - 24:00,Google,Ahmedabad,Karnataka,Local Market,17-09-2021,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10325,0,16680,0,0,0,0,0,0,0,0,4183
Ananya Verma,Male,36,21:00 - 24:00,Facebook,Chennai,Tamil Nadu,Paytm Mall,04-09-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15952,9887,3426,0,0,0,0,0,0,0,0,0
Nisha Mishra,Male,17,8:00 - 16:00,Instagram,Mumbai,West Bengal,Ajio,19-06-2020,0,0,914,0,0,0,9733,0,16201,0,0,12100,0,0,0,0,18862,0,0,17440,0,0,0,0,0,0,0,0,0,0
Aditya Jain,Male,17,12:00 - 21:00,LinkedIn,Delhi,Gujarat,Local Market,31-03-2022,15000,2534,0,0,0,0,0,0,4756,12599,0,3532,0,0,0,0,0,15048,3843,0,0,18703,0,0,10000,0,0,0,0,0
Aditya Kumar,Male,22,5:00 - 9:00,Twitter,Delhi,Tamil Nadu,TataCliq,14-02-2023,0,0,0,0,0,16627,0,0,0,0,0,0,0,0,0,0,13947,0,0,0,0,0,0,0,0,13754,0,0,0,0
Riya Singh,Male,41,6:00 - 20:00,Snapchat,Lucknow,Tamil Nadu,TataCliq,14-09-2023,12685,0,0,0,0,0,0,10466,17007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2252,5595,300,0
Aditya Singh,Male,59,13:00 - 14:00,LinkedIn,Mumbai,Maharashtra,Myntra,31-08-2021,0,0,0,12597,0,16093,19740,0,16415,0,0,0,0,0,0,0,12462,0,19461,0,0,0,0,16543,0,10855,0,0,0,0
Diya Singh,Male,33,6:00 - 21:00,Instagram,Chennai,Maharashtra,Paytm Mall,22-12-2021,0,0,19022,0,0,0,0,0,0,0,0,0,19969,528,0,0,0,0,0,0,17204,0,0,0,0,0,6382,0,0,0
Priya Jain,Female,46,11:00 - 16:00,Twitter,Jaipur,Maharashtra,Flipkart,20-04-2021,0,0,0,12371,0,13231,15836,0,0,0,0,0,9939,0,0,0,0,0,0,0,0,18208,0,0,0,0,0,12141,0,0
Nisha Sharma,Male,19,5:00 - 19:00,LinkedIn,Bangalore,West Bengal,Flipkart,22-05-2021,15000,0,0,0,0,0,0,0,0,17683,14564,0,18330,7795,0,0,0,0,0,10846,0,0,0,0,0,2000,0,0,0,0
Vivaan Gupta,Male,43,21:00 - 22:00,LinkedIn,Bangalore,Telangana,TataCliq,12-10-2023,0,0,8235,0,0,12828,0,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014
Ananya Verma,Male,33,6:00 - 7:00,LinkedIn,Mumbai,Tamil Nadu,Snapdeal,21-09-2021,0,0,0,0,0,0,1433,17086,0,0,0,0,0,0,1256,18844,0,0,0,6463,0,0,4206,11174,0,0,0,0,0,0
Kavya Singh,Male,23,21:00 - 23:00,Facebook,Hyderabad,Gujarat,Flipkart,30-03-2022,6837,0,0,0,279,0,0,0,0,0,11394,0,720,0,0,0,0,0,0,0,14081,0,0,0,0,0,0,0,10000,0
Vivaan Verma,Female,23,11:00 - 16:00,Google,Delhi,Maharashtra,Flipkart,07-03-2023,0,0,0,0,0,0,0,9428,0,0,3780,7579,10517,6374,0,13192,0,0,18730,6186,15133,0,0,0,0,0,0,0,0,6143
Arjun Gupta,Male,31,16:00 - 24:00,Google,Kolkata,Uttar Pradesh,TataCliq,18-07-2021,0,0,0,0,0,0,0,548,0,0,15457,0,0,0,0,0,16458,0,0,0,0,18965,0,0,15673,0,0,0,0,0
Aditya Chauhan,Female,43,16:00 - 18:00,Instagram,Lucknow,Delhi,Myntra,12-07-2020,0,0,13201,0,0,0,6591,0,0,0,0,0,0,0,15119,0,0,9566,7110,15160,0,0,0,0,0,7376,0,0,0,0
Kavya Mehta,Female,58,11:00 - 13:00,Facebook,Lucknow,Gujarat,Myntra,19-03-2023,0,0,0,0,0,0,0,16666,7847,15361,0,0,2334,2953,0,0,0,0,0,0,19834,0,0,0,0,0,10000,0,0,0
Riya Gupta,Female,59,17:00 - 20:00,Snapchat,Mumbai,Telangana,Snapdeal,25-04-2020,0,17328,0,0,0,0,0,0,9433,0,0,0,0,0,13108,0,0,18657,0,0,0,0,0,0,0,0,0,0,10000,0
Nisha Mehta,Female,63,21:00 - 24:00,Google,Bangalore,Uttar Pradesh,Local Market,01-06-2023,0,8508,0,0,0,0,0,0,15139,0,0,0,5282,0,0,3749,0,0,0,0,0,0,0,0,10000,0,0,0,0,6827
Priya Mehta,Male,46,8:00 - 21:00,Facebook,Pune,Karnataka,Paytm Mall,29-05-2022,0,0,0,0,0,0,0,0,0,0,0,13157,0,0,942,0,0,8023,3189,0,0,0,0,0,0,0,0,0,0,500
Ananya Singh,Female,46,16:00 - 20:00,Google,Hyderabad,Tamil Nadu,TataCliq,18-01-2023,0,0,0,6812,0,0,3937,0,0,0,0,0,0,0,0,17948,0,0,0,0,0,0,0,7702,0,0,0,0,10000,0
Ananya Mehta,Male,38,22:00 - 24:00,Instagram,Kolkata,Delhi,Paytm Mall,01-01-2021,0,17479,698,0,0,0,0,444,3528,18266,0,0,0,0,0,0,0,7804,13354,0,19291,0,8341,0,0,0,0,0,10000,0
Arjun Patel,Female,24,11:00 - 12:00,Snapchat,Hyderabad,Maharashtra,Flipkart,24-08-2021,0,0,0,0,0,0,5423,0,0,0,0,0,0,7322,0,0,0,0,0,0,0,0,0,0,13178,0,0,0,0,0
Aarav Patel,Female,65,14:00 - 19:00,Facebook,Lucknow,Delhi,Flipkart,18-08-2020,0,0,0,0,0,6267,0,0,10622,0,0,0,0,0,0,0,0,0,0,1677,0,0,0,0,14605,0,0,0,0,0
Nisha Kumar,Female,66,9:00 - 17:00,Facebook,Ahmedabad,West Bengal,Amazon,24-04-2022,0,0,0,13022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8788
Nisha Singh,Female,38,17:00 - 24:00,Facebook,Chennai,Tamil Nadu,Ajio,17-04-2020,0,0,0,0,0,0,0,0,5440,0,0,0,0,0,0,12757,0,15644,0,0,0,0,0,0,0,0,0,16861,0,0
Nisha Mishra,Male,59,5:00 - 17:00,Instagram,Jaipur,West Bengal,Myntra,06-03-2022,0,0,0,0,0,0,0,529,0,0,0,0,0,0,0,0,4093,19626,0,2849,0,0,0,4177,12649,0,0,0,0,0
Diya Sharma,Male,55,14:00 - 19:00,Twitter,Hyderabad,Telangana,Flipkart,16-04-2021,0,0,0,0,0,8179,0,0,10632,0,0,0,0,0,3300,0,6344,0,0,0,0,0,0,0,0,0,0,15092,0,0
Vivaan Mishra,Female,27,11:00 - 12:00,Twitter,Ahmedabad,Tamil Nadu,Flipkart,17-05-2021,0,0,0,0,1432,0,0,15964,0,0,0,0,0,0,0,13540,0,0,0,0,0,0,5299,0,0,0,0,16155,0,0
Vivaan Mehta,Male,49,15:00 - 24:00,Google,Delhi,West Bengal,Ajio,06-07-2022,0,0,0,12190,0,0,0,0,5141,0,0,0,0,0,0,0,0,0,9511,17754,0,0,0,0,0,0,0,0,0,0
Aditya Mishra,Male,62,8:00 - 13:00,Google,Delhi,Gujarat,Local Market,18-05-2023,0,0,0,0,0,0,0,15075,5778,0,0,0,0,0,0,0,0,6776,0,0,0,0,0,0,0,0,0,0,0,0
Aarav Gupta,Female,58,15:00 - 23:00,Snapchat,Bangalore,Gujarat,Local Market,13-12-2020,0,0,0,0,8465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15764,0,15242,0,0,0,0,0
Ananya Singh,Female,23,18:00 - 22:00,Twitter,Jaipur,Tamil Nadu,Myntra,16-04-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,13325,0,0,0,0,0,0,0,15194,0,0,10000,15716,0,0,0,0
Priya Mishra,Male,20,21:00 - 24:00,Facebook,Pune,West Bengal,Snapdeal,25-06-2022,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0
Priya Mehta,Male,16,16:00 - 17:00,LinkedIn,Lucknow,West Bengal,Myntra,23-12-2022,0,0,0,0,0,0,0,17095,0,0,13594,0,0,15540,0,0,0,0,0,19022,1079,17910,0,0,0,12300,0,0,0,18923
Nisha Mehta,Female,63,8:00 - 10:00,Twitter,Lucknow,Delhi,Snapdeal,09-10-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,9722,0,0,0,0,0,17428,2630,0,0,0,0,0,8985,0,0,0
Vivaan Verma,Male,35,12:00 - 17:00,Facebook,Ahmedabad,Telangana,Myntra,12-10-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,3887,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,6295
Diya Chauhan,Female,32,15:00 - 22:00,Twitter,Pune,Tamil Nadu,Amazon,24-02-2023,0,0,12177,0,15544,0,0,18646,0,0,0,0,0,0,0,18441,0,0,0,0,0,0,0,0,16051,0,0,0,0,0
Nisha Verma,Female,22,6:00 - 20:00,LinkedIn,Hyderabad,Uttar Pradesh,Snapdeal,18-06-2022,0,0,0,0,16017,13838,3372,0,0,0,0,12467,0,0,0,0,0,0,0,0,0,0,16952,9793,0,0,7920,0,0,0
Arjun Patel,Male,69,22:00 - 23:00,Instagram,Ahmedabad,Karnataka,Amazon,08-06-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aditya Patel,Female,18,5:00 - 17:00,LinkedIn,Jaipur,Gujarat,TataCliq,30-06-2022,0,0,0,0,0,0,0,0,0,0,15103,0,12400,0,0,0,0,4743,0,0,0,0,0,0,0,5461,0,0,0,0
Riya Kumar,Male,54,5:00 - 17:00,LinkedIn,Pune,Tamil Nadu,Snapdeal,20-05-2022,0,0,0,0,0,0,0,0,19605,0,0,2472,0,0,9896,0,6875,0,1501,0,0,0,0,0,0,0,0,0,10000,0
Arjun Kumar,Male,16,20:00 - 21:00,Twitter,Mumbai,Rajasthan,Paytm Mall,30-10-2020,15000,0,0,14263,0,3037,8453,0,6643,0,0,0,8345,0,0,11788,0,16679,0,0,0,0,0,0,0,0,0,16774,0,0
Arjun Mehta,Female,32,21:00 - 23:00,LinkedIn,Jaipur,Tamil Nadu,TataCliq,31-07-2023,0,0,0,0,5878,17012,0,0,3678,0,0,0,7486,9912,0,0,0,0,0,0,7739,0,0,3000,0,0,0,0,0,12823
Arjun Jain,Female,18,5:00 - 13:00,Google,Mumbai,Gujarat,Amazon,23-11-2022,0,14043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,0,9298,0,0,0,0,0,0,0
Diya Sharma,Female,27,18:00 - 20:00,Facebook,Kolkata,Uttar Pradesh,Flipkart,01-02-2022,0,0,0,0,0,0,0,0,3330,0,5518,0,0,0,0,0,0,0,0,0,14832,0,0,0,0,0,0,3886,0,0
Aditya Sharma,Male,45,11:00 - 15:00,Instagram,Mumbai,Uttar Pradesh,Paytm Mall,20-10-2023,0,0,0,1610,0,0,0,0,0,0,0,0,0,0,0,334,0,0,813,0,12347,5000,8351,0,0,0,0,0,0,0
Ananya Mehta,Female,60,14:00 - 20:00,Google,Ahmedabad,Delhi,Ajio,24-03-2020,0,0,0,0,0,0,0,15662,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,14938,0,0,11131,0,0
Ananya Sharma,Female,31,19:00 - 20:00,Twitter,Hyderabad,Telangana,Ajio,03-04-2020,0,0,0,0,0,0,0,0,3387,0,14243,0,0,15412,0,0,0,0,0,0,0,14543,0,0,0,0,0,0,0,0
Priya Mishra,Female,67,7:00 - 14:00,Facebook,Bangalore,Delhi,Myntra,18-05-2021,0,0,7431,12509,0,0,9208,0,0,964,9996,0,0,0,5248,3257,0,0,4308,0,0,0,0,0,0,3809,0,0,0,0
Ananya Sharma,Female,64,20:00 - 23:00,Twitter,Lucknow,Telangana,Snapdeal,12-03-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,3220,0,12804,12172,0,0,10000,0,0,0
Arjun Mehta,Male,29,14:00 - 19:00,Twitter,Lucknow,Uttar Pradesh,Paytm Mall,22-01-2020,0,0,0,0,0,0,16103,0,0,0,0,19748,0,0,0,13576,0,0,0,10785,0,0,0,18790,0,0,8556,1142,9206,0
Aditya Sharma,Male,53,19:00 - 20:00,Snapchat,Bangalore,Karnataka,Local Market,26-06-2020,0,0,16741,0,0,9311,0,0,0,0,6001,0,5605,0,0,8214,2761,0,856,1236,0,11595,0,8956,0,0,10000,0,8094,0
Aarav Verma,Female,24,7:00 - 11:00,Snapchat,Bangalore,Gujarat,TataCliq,21-03-2021,0,0,0,9754,0,0,0,18472,0,15374,4407,0,10221,0,2835,0,7404,4129,0,0,0,0,0,5619,0,0,5009,0,0,0
Ananya Kumar,Male,49,11:00 - 15:00,Google,Kolkata,Tamil Nadu,Local Market,14-05-2020,0,7547,1049,0,982,0,4319,0,0,0,11073,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,15366,0,0,0,0
Ananya Sharma,Male,38,19:00 - 21:00,LinkedIn,Jaipur,Telangana,Paytm Mall,08-01-2021,0,0,0,0,12450,0,10074,0,1417,0,6461,0,0,19734,16830,0,0,0,0,0,8701,0,0,3280,0,18151,0,8912,0,0
Aarav Chauhan,Female,24,8:00 - 15:00,Google,Bangalore,Karnataka,Snapdeal,06-10-2020,0,0,0,0,0,0,0,16994,7624,0,7547,0,0,0,16955,0,19913,0,0,0,0,0,7494,0,0,0,0,0,0,0
Aditya Verma,Female,19,13:00 - 14:00,Google,Mumbai,Maharashtra,Paytm Mall,28-05-2021,0,0,0,0,0,0,0,0,0,12432,0,0,0,0,1133,0,4673,0,0,0,0,0,0,0,10000,0,0,0,4397,0
Ananya Gupta,Female,48,16:00 - 20:00,Twitter,Ahmedabad,Telangana,Local Market,31-03-2021,0,0,0,0,8330,0,18892,0,0,0,0,0,0,0,0,16222,0,0,0,0,9329,0,0,0,0,4267,0,0,4632,0
Riya Verma,Female,59,5:00 - 23:00,Snapchat,Mumbai,Uttar Pradesh,Local Market,22-05-2021,0,0,0,0,0,1143,0,0,0,0,0,0,0,18791,0,0,16005,0,0,8499,4750,0,0,0,14038,0,0,0,0,0
Kavya Gupta,Female,44,12:00 - 17:00,Instagram,Hyderabad,Tamil Nadu,Snapdeal,28-04-2021,0,0,0,4237,0,0,1309,0,7863,9252,16604,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,6241,0,0,0
Vivaan Sharma,Female,18,11:00 - 17:00,Facebook,Lucknow,Maharashtra,TataCliq,11-05-2023,15000,0,19561,0,0,0,0,0,0,0,0,1059,0,0,0,0,12223,0,0,0,0,0,0,0,10000,10935,0,0,0,0
Arjun Gupta,Male,23,20:00 - 21:00,Google,Bangalore,West Bengal,Amazon,21-10-2020,0,0,0,0,0,0,9432,0,18823,0,0,0,0,0,0,0,18707,10191,0,0,0,0,0,8316,0,0,0,0,0,16432
Aditya Kumar,Female,42,9:00 - 14:00,LinkedIn,Jaipur,Delhi,Snapdeal,12-06-2020,0,0,10539,0,6693,0,19590,0,0,0,0,0,15879,0,0,0,0,6001,0,0,0,9148,0,18234,0,0,9751,0,10000,0
Priya Singh,Female,25,12:00 - 22:00,LinkedIn,Hyderabad,Uttar Pradesh,Ajio,16-06-2022,0,0,0,0,0,18712,0,0,0,11891,0,15114,0,0,0,0,14289,0,0,0,0,5000,0,0,10000,0,4604,1870,0,0
Aarav Chauhan,Female,34,15:00 - 18:00,Twitter,Delhi,Karnataka,Flipkart,13-06-2022,13164,0,7210,6620,0,0,9657,0,0,3822,0,11922,11246,0,0,0,0,0,5544,0,0,0,0,0,0,0,10000,0,0,0
Kavya Mehta,Male,44,5:00 - 22:00,Instagram,Bangalore,Rajasthan,TataCliq,24-07-2023,0,7068,0,0,0,0,0,0,12831,5050,0,10071,0,0,12818,0,0,0,0,12601,0,0,0,5125,0,0,0,0,0,680
Riya Sharma,Female,69,11:00 - 18:00,Facebook,Jaipur,Delhi,Paytm Mall,02-11-2022,0,0,0,0,0,0,0,13994,0,0,0,0,6974,6613,0,0,0,0,18525,2118,0,13567,0,0,16357,0,0,0,0,0
Aarav Sharma,Male,19,7:00 - 16:00,Twitter,Bangalore,Telangana,Local Market,09-02-2022,0,0,0,0,10881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,13587,0,0
Aditya Mehta,Male,51,13:00 - 16:00,Facebook,Hyderabad,Telangana,Local Market,05-08-2021,0,0,0,5312,0,0,0,0,0,0,0,0,0,0,0,0,8105,0,0,0,0,0,0,0,0,5411,0,0,0,0
Nisha Chauhan,Male,37,6:00 - 8:00,Snapchat,Lucknow,Telangana,Paytm Mall,06-01-2020,0,0,8723,0,16348,0,0,0,0,0,0,0,16976,0,0,0,8998,0,0,0,0,0,0,0,0,0,0,0,0,0
Nisha Verma,Male,58,15:00 - 22:00,Snapchat,Lucknow,Uttar Pradesh,Snapdeal,02-03-2021,14430,15673,0,0,0,0,0,0,19125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kavya Mishra,Male,31,14:00 - 19:00,Instagram,Hyderabad,Delhi,Ajio,03-05-2023,0,0,0,0,0,0,19585,0,0,0,0,0,0,0,0,0,0,0,7820,0,3086,0,0,4349,0,12431,0,0,0,15104
Kavya Sharma,Male,68,8:00 - 24:00,Twitter,Lucknow,Karnataka,Paytm Mall,08-06-2020,0,0,0,0,0,5024,19647,5640,0,0,0,5412,0,0,0,0,14655,17666,0,0,0,0,0,12572,10000,0,0,0,6569,0
Aditya Singh,Female,17,11:00 - 18:00,Instagram,Hyderabad,Tamil Nadu,Ajio,09-11-2020,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16681,0,0,0,0,0,0,6819,9946,0,0
Arjun Sharma,Male,67,19:00 - 22:00,Facebook,Delhi,Rajasthan,Ajio,13-10-2021,3352,0,0,0,0,0,0,0,0,0,0,0,0,3559,15006,10554,0,0,17684,0,0,13205,0,0,0,0,10000,14845,0,0
Riya Mishra,Male,67,16:00 - 19:00,Instagram,Chennai,Uttar Pradesh,Ajio,10-07-2023,0,15794,19083,0,0,0,0,0,0,0,18172,19547,0,0,0,17754,0,0,0,0,7903,0,0,0,0,0,0,19083,0,0
Kavya Chauhan,Female,68,9:00 - 22:00,Twitter,Jaipur,West Bengal,Myntra,04-08-2022,1652,0,0,17048,10237,0,0,12037,0,16814,0,0,0,0,0,0,0,0,0,0,13854,0,0,0,0,0,0,0,0,0
Ananya Patel,Female,64,8:00 - 12:00,LinkedIn,Lucknow,West Bengal,Paytm Mall,07-12-2020,0,14971,0,0,0,0,0,0,0,0,7475,11795,0,0,0,12311,0,1514,0,3735,0,0,0,0,0,0,0,0,0,0
Priya Patel,Male,56,22:00 - 24:00,Google,Ahmedabad,Karnataka,Snapdeal,01-09-2022,1897,0,14396,0,0,0,0,1608,3005,8795,0,0,0,0,18084,0,0,0,0,0,0,0,0,0,0,0,0,14846,0,0
Kavya Mehta,Female,28,8:00 - 9:00,Google,Ahmedabad,Maharashtra,TataCliq,26-03-2022,15000,0,0,0,0,0,0,0,0,0,0,0,0,19313,0,0,0,0,0,0,0,0,0,8650,10000,0,2148,8210,0,4188
Riya Gupta,Male,59,6:00 - 11:00,Facebook,Chennai,Maharashtra,Paytm Mall,05-01-2023,0,0,9107,0,0,17949,4973,0,0,0,0,0,0,4100,0,0,0,0,19527,0,0,5000,0,10632,0,0,0,5029,0,0
Arjun Verma,Female,63,20:00 - 23:00,Twitter,Kolkata,Telangana,Paytm Mall,08-10-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7246,0,0,0,0,0,0,0,0,8117,0,0,7254,10236,0,0
Priya Jain,Male,34,7:00 - 9:00,Google,Lucknow,Uttar Pradesh,Flipkart,11-01-2023,0,0,0,0,0,6767,0,0,0,0,0,0,3931,6064,0,0,0,0,0,0,17453,15349,0,3000,0,0,0,0,0,0
Arjun Kumar,Male,41,6:00 - 9:00,Google,Ahmedabad,Gujarat,Ajio,28-08-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,6577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
